Name,reference,Accuracy,Precision,Recall,F1 Score,Specificity
udp,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ugd,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ugd,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ugd,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ugpA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ugpA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ugpA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ugpB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ugpB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ugpB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ugpC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ugpC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ugpC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ugpE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ugpE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ugpE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ugpQ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ugpQ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ugpQ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
uhpT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uhpT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uhpT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
uidA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uidA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uidA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
uidB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uidB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uidB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ulaA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ulaA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ulaA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ulaB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ulaB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ulaB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ulaC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ulaC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ulaC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ulaD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ulaD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ulaD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ulaE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ulaE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ulaE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ulaF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ulaF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ulaF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ulaG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ulaG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ulaG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
umpG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
umpG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
umpH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
umpH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
upp,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
upp,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
upp,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
uraA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uraA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uraA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ushA,is_essential_file_can_grow,0.9772727272727273,1.0,0.9772727272727273,0.9885057471264368,0.0
ushA,growth_rate_file_1,0.9772727272727273,1.0,0.9772727272727273,0.9885057471264368,0.0
ushA,growth_rate_file_2,0.9772727272727273,1.0,0.9772727272727273,0.9885057471264368,0.0
uxaA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uxaA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uxaA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
uxaB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uxaB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uxaB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
uxaC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uxaC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uxaC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
uxuA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uxuA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uxuA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
uxuB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
uxuB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
uxuB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
vacJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
valS,is_essential_file_can_grow,0.0,0.0,,,0.0
valS,growth_rate_file_1,0.0,0.0,,,0.0
vsr,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
vsr,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
vsr,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
waaA,is_essential_file_can_grow,0.65,0.0,,,1.8571428571428572
waaB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
waaC,is_essential_file_can_grow,0.9375,1.0,0.9375,0.967741935483871,0.0
waaC,growth_rate_file_2,0.9375,1.0,0.9375,0.967741935483871,0.0
waaF,is_essential_file_can_grow,0.9375,1.0,0.9375,0.967741935483871,0.0
waaF,growth_rate_file_2,0.9375,1.0,0.9375,0.967741935483871,0.0
waaG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
waaJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaL,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaL,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
waaO,growth_rate_file_2,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923,0.0
waaP,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaP,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
waaQ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaQ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
waaR,is_essential_file_can_grow,0.8,1.0,0.8,0.888888888888889,0.0
waaR,growth_rate_file_2,0.8,1.0,0.8,0.888888888888889,0.0
waaS,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaS,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
waaU,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaY,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaY,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
waaZ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
waaZ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wbbH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wbbH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wbbH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wbbI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wbbI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wbbI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wbbJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wbbJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wbbJ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wbbK,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wbbK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wbbK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wcaB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wcaB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wcaB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wcaG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wcaG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wcaH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wcaH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wcaJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wcaJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wcaK,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wcaK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wcaK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wcaN,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wcaN,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wecA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wecA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wecB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wecB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wecC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wecC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wecD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wecD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wecE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wecE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wecF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wecF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wecG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wecG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wrbA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wrbA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wrbA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wzb,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wzb,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wzb,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wzxB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wzxB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wzxE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wzxE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wzxE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wzyE,is_essential_file_can_grow,0.0,0.0,,,0.0
wzyE,growth_rate_file_1,0.0,0.0,,,0.0
wzzB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wzzB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
wzzE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
wzzE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
wzzE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xanP,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xanP,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xanQ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xanQ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xapA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xapA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xapA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xapB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xapB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xapB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xdhA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xdhA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xdhA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xdhB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xdhB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xdhB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xdhC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xdhC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xdhC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xylA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xylA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xylA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xylB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xylB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xylB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xylE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xylE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xylE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xylF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xylF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xylF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xylG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xylG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xylG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
xylH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
xylH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
xylH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yaaJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yaaJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yaaJ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yagE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yagE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yagE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yagF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yagF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yagF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yahA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yahA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yahA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yahI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yahI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yahI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yahK,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yahK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yahK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yaiC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yaiC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yaiC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yaiL,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yaiL,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yaiL,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yajB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yajC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yajC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybaS,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybaX,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybbC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybbC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybbC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybbO,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybbO,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybbO,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybbW,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybbW,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybbW,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybcF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybcF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybcF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybdA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybdG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybdG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybdG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybeM,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybeM,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybeM,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybgC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybgC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybgC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybgE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybgE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybgE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybgH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybhA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybhA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybhA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybhE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybhO,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybhT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybiO,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybiO,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybiO,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybiV,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybiV,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybiV,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybjE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybjE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybjE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybjG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybjG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybjG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ybjI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ybjI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ybjI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ycaO,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ycaO,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycaO,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yccX,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yccX,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yccX,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ycdG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycdH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycdI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycdK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycdL,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycdM,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycdT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ycdT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycdT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ycdW,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yceG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yceG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yceG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ycfN,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycfX,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ychM,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycjG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ycjG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycjG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ycjU,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ycjU,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ycjU,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydaM,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydaM,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydaM,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydbK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydcS,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydcS,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydcS,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydcT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydcT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydcT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydcU,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydcU,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydcU,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydcV,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydcV,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydcV,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydcW,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yddG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yddG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydeA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydeA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydeA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydfG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydfG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydfG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydfI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydfI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydfI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydgI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydgI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydgI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydgJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydgJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydgJ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydgR,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydhD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydhH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydiB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydiB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydiB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydiD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydiF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydiF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydiF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydiO,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydiO,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydiO,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydjG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydjG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydjG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ydjI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ydjI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ydjI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yeaA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yeaE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yeaE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yeaE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yeaI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yeaI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yeaI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yeaJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yeaJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yeaJ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yeaP,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yeaP,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yeaP,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yeaU,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yeaV,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yeaV,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yeaV,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yecC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yecC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yecC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yecS,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yecS,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yecS,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yedL,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yedL,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yedL,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yedO,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yedQ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
yedQ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
yedQ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
yeeO,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
